"Name","Ruapuna Road Car Fun Day"
"Section Time","Engine Speed","MAP","MGP","BAP","TP (Main)","Inj Duty Cycle","Inj Duty Cycle (Sec)","Injector PW","ECT","IAT","Batt Voltage","Gear","Injector Timing","Ign Angle","Inlet / LH Posn","Inlet RH Posn","WideBand","Speed (DI1)","Dwell Time"
"s"," RPM"," kPa","kPa"," kPa"," %"," %","%","ms","°C","°C"," V",""," °BTDC","° BTDC","°","°","AFR","kph","ms"

"-113.03","4410","11","-89","100.7","2.9","1","0","0.297","95","49","13.79","5","470","29.6","0","0","21.9","158","3.232"
"-113.01","4420","11","-89","100.7","2.9","1","0","0.297","95","49","13.79","5","470","29.7","0","0","21.9","158","3.221"
"-112.99","4408","11","-89","100.7","2.9","1","0","0.297","95","49","13.77","5","470","29.7","0","0","21.9","158","3.221"
"-112.97","4431","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","29.9","0","0","21.9","158","3.221"
"-112.95","4429","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","29.7","0","0","21.9","158","3.21"
"-112.93","4444","11","-89","100.7","2.9","1","0","0.297","95","49","13.77","5","470","29.4","0","0","21.9","158","3.214"
"-112.91","4423","11","-89","100.7","2.9","1","0","0.297","95","49","13.77","5","470","29.5","0","0","21.9","158","3.208"
"-112.89","4427","11","-89","100.7","2.9","1","0","0.297","95","49","13.77","5","470","29.6","0","0","21.9","158","3.208"
"-112.87","4420","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","29.8","0","0","21.9","158","3.218"
"-112.85","4397","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.1","0","0","21.9","158","3.23"
"-112.83","4412","11","-89","100.7","2.9","1","0","0.297","95","49","13.77","5","470","29.6","0","0","21.9","158","3.227"
"-112.81","4406","11","-89","100.7","2.9","1","0","0.297","95","49","13.77","5","470","29.7","0","0","21.9","158","3.227"
"-112.79","4422","11","-89","100.7","2.9","1","0","0.297","95","49","13.77","5","470","29.5","0","0.1","21.9","158","3.219"
"-112.77","4404","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.1","0.1","0.1","21.9","158","3.208"
"-112.75","4412","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","29.9","0.3","0.1","21.9","158","3.211"
"-112.73","4397","12","-88","100.7","2.9","1","0","0.297","95","49","13.77","5","470","30.1","0.3","0.1","21.9","158","3.211"
"-112.71","4404","12","-88","100.7","2.9","1","0","0.297","95","49","13.77","5","470","30.1","0.4","0.2","21.9","158","3.232"
"-112.69","4385","12","-88","100.7","2.9","1","0","0.297","95","49","13.77","5","470","30.2","0.4","0.2","21.9","157","3.208"
"-112.67","4399","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.1","0.4","0.2","21.9","157","3.208"
"-112.65","4385","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.1","0.4","0.3","21.9","157","3.21"
"-112.63","4395","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.1","0.5","0.4","22","157","3.211"
"-112.61","4378","11","-89","100.7","2.9","1","0","0.297","95","49","13.77","5","470","30.2","0.5","0.4","21.9","157","3.214"
"-112.59","4390","12","-88","100.7","2.9","1","0","0.297","95","49","13.77","5","470","30.2","0.5","0.5","21.9","157","3.214"
"-112.57","4371","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.2","0.6","0.4","21.9","156","3.218"
"-112.55","4380","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.3","0.6","0.4","21.9","156","3.222"
"-112.53","4360","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.3","0.6","0.5","21.9","156","3.214"
"-112.51","4371","12","-88","100.7","2.9","1","0","0.297","95","49","13.77","5","470","30.4","0.6","0.5","21.9","156","3.214"
"-112.49","4358","12","-88","100.7","2.9","1","0","0.297","95","49","13.77","5","470","30.5","0.6","0.5","21.9","156","3.218"
"-112.47","4375","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.3","0.7","0.5","21.9","156","3.213"
"-112.45","4369","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.5","0.7","0.5","21.9","156","3.205"
"-112.43","4349","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.7","0.7","0.6","21.9","156","3.205"
"-112.41","4367","12","-88","100.7","2.9","1","0","0.297","95","49","13.77","5","470","30.5","0.7","0.6","21.9","156","3.218"
"-112.39","4348","12","-88","100.7","2.9","1","0","0.297","95","49","13.77","5","470","30.7","0.8","0.6","21.9","156","3.211"
"-112.37","4348","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.7","0.8","0.7","21.9","156","3.208"
"-112.35","4331","12","-88","100.7","3","1","0","0.297","95","49","13.77","5","470","30.9","0.8","0.7","21.8","155","3.208"
"-112.33","4351","12","-88","100.7","2.9","1","0","0.297","95","49","13.79","5","470","30.9","0.8","0.7","21.8","155","3.222"
"-112.31","4340","12","-88","100.7","2.9","1","0","0.297","95","49","13.79","5","470","30.8","0.9","0.9","21.8","155","3.214"
"-112.29","4349","12","-88","100.7","2.9","1","0","0.297","94","49","13.79","5","470","30.9","0.9","1.1","21.9","155","3.214"
"-112.27","4328","12","-88","100.7","3","1","0","0.297","94","49","13.79","5","470","30.9","1","1.1","21.9","155","3.222"
"-112.25","4333","12","-88","100.7","3","1","0","0.297","94","49","13.79","5","470","31","1.1","1.3","21.9","155","3.216"
"-112.23","4321","12","-88","100.7","3","1","0","0.297","94","49","13.79","5","470","31","1.2","1.4","21.9","155","3.205"
"-112.21","4319","12","-88","100.7","2.9","1","0","0.297","94","49","13.79","5","470","31.1","1.2","1.5","21.9","155","3.205"
"-112.19","4331","12","-88","100.7","2.9","1","0","0.297","94","49","13.79","5","470","30.9","1.2","1.4","21.9","155","3.221"
"-112.17","4317","12","-88","100.7","3","1","0","0.297","94","49","13.79","5","470","31.1","1.3","1.6","21.9","155","3.206"
"-112.15","4330","12","-88","100.7","3.1","1","0","0.297","94","49","13.79","5","470","30.9","1.3","1.6","21.9","155","3.206"
"-112.13","4313","12","-88","100.7","3","1","0","0.297","94","49","13.79","5","470","30.9","1.3","1.7","21.9","155","3.206"
"-112.11","4319","12","-88","100.7","2.9","1","0","0.297","94","49","13.79","5","470","31.1","1.4","1.7","21.9","155","3.214"
"-112.09","4304","12","-88","100.7","2.9","1","0","0.297","94","49","13.79","5","470","31.1","1.4","1.8","21.9","155","3.216"
"-112.07","4319","12","-88","100.7","3","1","0","0.297","94","49","13.79","5","470","31.1","1.4","1.8","21.9","154","3.216"
"-112.05","4299","12","-88","100.7","3","1","0","0.297","94","49","13.79","5","470","31.1","1.4","1.8","21.9","154","3.216"
"-112.03","4301","12","-88","100.7","3","1","0","0.297","94","49","13.79","5","470","31.3","1.5","1.8","21.9","154","3.211"
"-112.01","4294","12","-88","100.7","2.9","1","0","0.297","94","49","13.79","5","470","31.4","1.6","2.1","21.9","154","3.211"
"-111.99","4273","12","-88","100.7","2.9","1","0","0.297","94","49","13.79","5","470","31.6","1.7","2.1","21.9","153","3.211"
"-111.97","4279","12","-88","100.7","3","1","0","0.297","94","49","13.79","5","470","31.6","1.7","2","21.9","153","3.218"
"-111.95","4268","12","-88","100.7","3.1","1","0","0.297","94","49","13.79","5","470","31.7","1.8","1.9","21.9","153","3.205"
"-111.93","4283","12","-88","100.7","3","1","0","0.297","94","49","13.79","5","470","31.7","1.9","1.9","22","153","3.205"
"-111.91","4274","12","-88","100.7","2.9","1","0","0.297","94","49","13.79","5","470","31.6","2","2","22","153","3.229"
"-111.89","4281","12","-88","100.7","2.9","1","0","0.297","94","49","13.77","5","470","31.6","2.1","2.2","22","153","3.216"
"-111.87","4255","12","-88","100.7","3.1","1","0","0.297","94","49","13.77","5","470","31.8","2.1","2.3","22","153","3.211"
"-111.85","4266","12","-88","100.7","3","1","0","0.297","94","49","13.77","5","470","31.7","2.1","2.3","22","153","3.214"
"-111.83","4250","12","-88","100.7","3","1","0","0.297","94","49","13.77","5","470","31.8","2.2","2.3","21.9","152","3.32"
"-111.81","4260","12","-88","100.7","3","1","0","0.297","94","49","13.77","5","470","31.8","2.2","2.3","21.9","152","3.32"
"-111.79","4236","12","-88","100.7","3.1","1","0","0.297","94","49","13.77","5","470","31.8","2.3","2.4","21.9","152","3.222"
"-111.77","4229","12","-88","100.7","3.1","1","0","0.297","94","49","13.77","5","470","32.2","2.4","2.5","21.9","152","3.325"
"-111.75","4207","12","-88","100.7","3","1","0","0.297","94","49","13.77","5","470","32.4","2.5","2.7","21.9","152","3.333"
"-111.73","4153","12","-88","100.7","2.9","1","0","0.297","94","49","13.77","5","470","33.1","2.5","2.8","21.9","152","3.333"
"-111.71","4122","12","-88","100.7","3","1","0","0.297","94","49","13.77","5","470","33.5","2.6","2.9","22","152","3.323"
"-111.69","4064","12","-88","100.7","3.1","1","0","0.297","94","49","13.77","5","470","34.3","2.7","3.2","22","152","3.309"
"-111.67","4033","13","-87","100.7","3","1","0","0.297","94","49","13.77","5","470","34.6","3","3.4","21.9","151","3.309"
"-111.65","3997","12","-88","100.7","3","0.9","0","0.297","94","49","13.77","5","470","35","3.3","3.6","21.9","151","3.323"
"-111.63","3938","12","-88","100.7","2.9","0.9","0","0.297","94","49","13.77","5","470","35.3","3.7","3.8","21.9","151","3.32"
"-111.61","3906","13","-87","100.7","3","0.9","0","0.297","94","49","13.77","5","470","35.9","4.2","4.2","21.9","151","3.32"
"-111.59","3869","13","-87","100.7","3","0.9","0","0.297","94","49","13.77","5","470","36.3","4.6","4.7","21.9","151","3.331"
"-111.57","3808","13","-87","100.7","3","0.9","0","0.297","94","49","13.77","5","470","36.9","4.8","5","22","151","3.381"
"-111.55","3777","13","-87","100.7","2.9","0.9","0","0.297","94","49","13.77","5","470","37.2","4.9","5.1","22","151","3.381"
"-111.53","3739","13","-87","100.7","3","0.9","0","0.297","94","49","13.77","5","470","37.7","5","5.1","22","151","3.478"
"-111.51","3706","13","-87","100.7","3","0.9","0","0.297","94","49","13.77","5","470","38","5.1","5","21.9","151","3.488"
"-111.49","3645","14","-86","100.7","2.9","0.9","0","0.297","94","49","13.77","5","470","38.6","5.3","5.1","21.9","151","3.488"
"-111.47","3610","14","-86","100.7","3","0.8","0","0.297","94","49","13.74","5","470","38.9","5.5","5.2","21.9","150","3.57"
"-111.45","3577","14","-86","100.7","3","0.8","0","0.297","94","49","13.74","5","470","39.3","5.7","5.5","21.9","150","3.57"
"-111.43","3537","14","-86","100.7","2.9","0.8","0","0.297","94","49","13.74","5","470","39.6","5.8","5.6","21.9","150","3.578"
"-111.41","3504","14","-86","100.7","2.9","0.8","0","0.297","94","49","13.74","5","470","40","5.9","6","21.9","150","3.574"
"-111.39","3469","14","-86","100.7","2.9","0.8","0","0.297","94","49","13.74","5","470","40","6","6","21.9","150","3.574"
"-111.37","3407","15","-85","100.7","3","0.8","0","0.297","94","49","13.74","5","470","39.9","6.1","6.1","21.9","150","3.592"
"-111.35","3372","15","-85","100.7","3","0.8","0","0.297","94","49","13.74","5","470","39.9","6.1","6.3","21.9","150","3.592"
"-111.33","3336","15","-85","100.7","2.9","0.8","0","0.297","94","49","13.74","5","470","39.9","6.3","6.4","21.9","150","3.69"
"-111.31","3301","15","-85","100.7","2.9","0.8","0","0.297","94","49","13.74","5","470","39.9","6.4","6.6","21.9","150","3.69"
"-111.29","3259","15","-85","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","6.7","6.7","21.9","150","3.686"
"-111.27","3224","16","-84","100.7","2.9","0.8","0","0.297","94","49","13.74","6","470","39.8","6.9","6.9","21.9","149","3.686"
"-111.25","3188","16","-84","100.7","2.9","0.7","0","0.297","94","49","13.74","6","470","39.8","7.2","7.2","21.9","149","3.702"
"-111.23","3156","16","-84","100.7","2.9","0.7","0","0.297","94","49","13.74","6","470","39.8","7.5","7.7","21.9","149","3.702"
"-111.21","3130","17","-83","100.7","2.9","0.7","0","0.297","94","49","13.74","6","470","39.8","7.9","7.9","22","149","3.8"
"-111.19","3115","17","-83","100.7","2.9","0.7","0","0.297","94","49","13.74","6","470","39.8","8.3","8.3","22","149","3.896"
"-111.17","3118","17","-83","100.7","3","0.7","0","0.297","94","49","13.74","6","470","39.8","8.5","8.6","22","149","3.896"
"-111.15","3139","17","-83","100.7","3","0.7","0","0.297","94","49","13.74","6","470","39.8","8.9","8.9","21.9","148","3.899"
"-111.13","3183","17","-83","100.7","3","0.7","0","0.297","94","49","13.74","6","470","39.8","9","9","21.9","148","3.899"
"-111.11","3229","17","-83","100.7","3","0.7","0","0.297","94","49","13.74","6","470","39.8","9.2","9.1","22","148","3.786"
"-111.09","3275","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","9.2","9","22","148","3.786"
"-111.07","3311","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","9.3","8.9","22","148","3.683"
"-111.05","3314","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","9.2","8.7","22","148","3.683"
"-111.03","3293","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","9.2","8.7","21.9","149","3.688"
"-111.01","3265","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","9.1","8.6","21.9","149","3.688"
"-110.99","3251","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","9","8.6","21.9","147","3.69"
"-110.97","3258","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","8.9","8.6","22","147","3.789"
"-110.95","3277","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","8.8","8.6","22","147","3.789"
"-110.93","3288","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","8.7","8.5","22.1","147","3.685"
"-110.91","3286","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","8.7","8.5","22.1","148","3.685"
"-110.89","3270","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","8.6","8.5","22.1","148","3.68"
"-110.87","3252","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","8.6","8.4","22","147","3.68"
"-110.85","3259","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","8.5","8.4","22","147","3.691"
"-110.83","3268","17","-83","100.7","3","0.8","0","0.297","94","49","13.74","6","470","39.9","8.5","8.4","22","147","3.691"
"-110.81","3275","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.9","8.5","8.3","22","147","3.698"
"-110.79","3271","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.9","8.5","8.4","21.9","147","3.69"
"-110.77","3248","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.9","8.5","8.4","21.9","147","3.69"
"-110.75","3240","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.9","8.4","8.3","21.9","147","3.781"
"-110.73","3238","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.8","8.4","8.2","21.9","147","3.781"
"-110.71","3246","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.8","8.3","8.3","21.9","147","3.778"
"-110.69","3249","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.8","8.3","8.4","21.9","147","3.778"
"-110.67","3254","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.8","8.3","8.4","22","146","3.691"
"-110.65","3249","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.8","8.3","8.4","22","146","3.691"
"-110.63","3244","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.8","8.4","8.2","22.1","146","3.691"
"-110.61","3239","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.8","8.4","8.2","22.1","146","3.787"
"-110.59","3238","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.8","8.4","8.2","22.1","146","3.787"
"-110.57","3222","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.4","8.3","22.1","146","3.797"
"-110.55","3216","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.8","8.3","8.3","22.1","145","3.797"
"-110.53","3215","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.3","8.3","22","145","3.778"
"-110.51","3215","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.3","8.2","22","145","3.778"
"-110.49","3218","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.2","8.2","22","145","3.787"
"-110.47","3229","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.3","8.4","22","145","3.787"
"-110.45","3226","17","-83","100.7","3","0.8","0","0.297","94","48","13.74","6","470","39.8","8.4","8.4","21.9","145","3.786"
"-110.43","3221","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.4","8.5","21.9","145","3.786"
"-110.41","3219","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.5","8.5","21.9","145","3.782"
"-110.39","3219","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.5","8.5","21.9","145","3.787"
"-110.37","3209","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.6","8.5","21.9","145","3.787"
"-110.35","3207","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.6","8.6","21.9","145","3.795"
"-110.33","3200","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.6","8.6","21.9","145","3.795"
"-110.31","3195","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.6","8.7","22","145","3.79"
"-110.29","3189","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.6","8.7","22","145","3.79"
"-110.27","3187","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.6","8.7","22","144","3.789"
"-110.25","3184","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.6","8.8","22","144","3.789"
"-110.23","3188","17","-83","100.7","3","0.7","0","0.297","94","48","13.74","6","470","39.8","8.6","8.8","22","144","3.787"
"-110.21","3184","17","-83","100.7","3","0.7","0","0.297","93","48","13.74","6","470","39.8","8.7","8.8","21.9","144","3.787"
"-110.19","3182","17","-83","100.7","3","0.7","0","0.297","93","48","13.74","6","470","39.8","8.7","8.9","21.9","143","3.792"
"-110.17","3180","17","-83","100.7","3","0.7","0","0.297","93","48","13.74","6","470","39.8","8.7","8.7","21.9","143","3.792"
